Name,Twitter_username,Account_start_time,Account_ID,Sex,Birthplace,Birthday,Age,Instagram_username,Political_party
Susana Mendoza,susanamendoza10,2009-03-05T00:00:00Z,22939964,female,United States of America,1972-05-13T00:00:00Z,48,,Democratic Party
Susie Lee,RepSusieLee,2018-12-29T00:00:00Z,1.07906E+18,female,United States of America,1966-11-07T00:00:00Z,54,,Democratic Party
Susie Lee,SusieLeeNV,2018-12-29T00:00:00Z,1.07906E+18,female,United States of America,1966-11-07T00:00:00Z,54,,Democratic Party
Susie Lee,RepSusieLee,2012-06-08T00:00:00Z,602919981,female,United States of America,1966-11-07T00:00:00Z,54,,Democratic Party
Susie Lee,SusieLeeNV,2012-06-08T00:00:00Z,602919981,female,United States of America,1966-11-07T00:00:00Z,54,,Democratic Party
Suzan DelBene,RepDelBene,2012-12-07T00:00:00Z,995193054,female,United States of America,1962-02-17T00:00:00Z,58,repdelbene,Democratic Party
Suzanne Bonamici,RepBonamici,2012-04-20T00:00:00Z,558769636,female,United States of America,1954-10-14T00:00:00Z,66,repbonamici,Democratic Party
Svante Myrick,svantemyrick,2008-09-17T00:00:00Z,16327858,male,United States of America,1987-03-15T00:00:00Z,33,,Democratic Party
Sydney Kamlager,AsmKamlagerDove,,,female,United States of America,1972-07-20T00:00:00Z,48,asmkamlagerdove,California Democratic Party
Sydney Kamlager,sydneykamlager,,,female,United States of America,1972-07-20T00:00:00Z,48,asmkamlagerdove,California Democratic Party
Sydney Kamlager,AsmKamlagerDove,,,female,United States of America,1972-07-20T00:00:00Z,48,asmkamlagerdove,California Democratic Party
Sydney Kamlager,sydneykamlager,,,female,United States of America,1972-07-20T00:00:00Z,48,asmkamlagerdove,California Democratic Party
Sylvester Turner,SylvesterTurner,2010-02-17T00:00:00Z,115105973,male,United States of America,1954-09-27T00:00:00Z,66,sylvesterturner,Democratic Party
Sylvia Burwell,secburwell,2014-04-22T00:00:00Z,2458567464,female,United States of America,1965-06-23T00:00:00Z,55,,Democratic Party
Sylvia Garcia,RepSylviaGarcia,2019-01-02T00:00:00Z,1.08059E+18,female,United States of America,1950-09-06T00:00:00Z,70,,Democratic Party
Symone Sanders,SymoneDSanders,2014-04-08T00:00:00Z,2434051392,female,United States of America,1989-12-10T00:00:00Z,30,symonedsanders,Nebraska Democratic Party
TJ Cox,RepTjCox,2019-01-03T00:00:00Z,1.08088E+18,male,United States of America,1963-07-18T00:00:00Z,57,reptjcox,Democratic Party
TJ Cox,RepTjCox,2017-07-06T00:00:00Z,8.82844E+17,male,United States of America,1963-07-18T00:00:00Z,57,reptjcox,Democratic Party
Tammy Baldwin,tammybaldwin,2009-11-04T00:00:00Z,87510313,female,United States of America,1962-02-11T00:00:00Z,58,senatorbaldwin,Democratic Party
Tammy Baldwin,SenatorBaldwin,2009-11-04T00:00:00Z,87510313,female,United States of America,1962-02-11T00:00:00Z,58,senatorbaldwin,Democratic Party
Tammy Baldwin,tammybaldwin,2013-01-09T00:00:00Z,1074518754,female,United States of America,1962-02-11T00:00:00Z,58,senatorbaldwin,Democratic Party
Tammy Baldwin,SenatorBaldwin,2013-01-09T00:00:00Z,1074518754,female,United States of America,1962-02-11T00:00:00Z,58,senatorbaldwin,Democratic Party
Tammy Duckworth,senduckworth,,t2102917860,female,Thailand,1968-03-12T00:00:00Z,52,repduckworth,Democratic Party
Tammy Duckworth,senduckworth,2013-01-03T00:00:00Z,1058520120,female,Thailand,1968-03-12T00:00:00Z,52,repduckworth,Democratic Party
Tate Reeves,tatereeves,2011-03-01T00:00:00Z,259341329,male,United States of America,1974-06-05T00:00:00Z,46,tatereeves,Republican Party
Ted Budd,RepTedBudd,2017-01-05T00:00:00Z,8.17138E+17,male,United States of America,1971-10-21T00:00:00Z,49,,Republican Party
Ted Deutch,RepTedDeutch,2010-04-27T00:00:00Z,137794015,male,United States of America,1966-05-07T00:00:00Z,54,repteddeutch,Democratic Party
Ted Gatsas,MayorTedGatsas,,t2086551419,male,United States of America,1950-05-22T00:00:00Z,70,gatsas4governor,Republican Party
Ted Gatsas,Gatsas4Governor,,t2086551419,male,United States of America,1950-05-22T00:00:00Z,70,gatsas4governor,Republican Party
Ted Gatsas,MayorTedGatsas,,t2086551418,male,United States of America,1950-05-22T00:00:00Z,70,gatsas4governor,Republican Party
Ted Gatsas,Gatsas4Governor,,t2086551418,male,United States of America,1950-05-22T00:00:00Z,70,gatsas4governor,Republican Party
Ted Howze,Ted_Howze,,,male,United States of America,1966-01-01T00:00:00Z,54,,Republican Party
Ted Howze,Ted_Howze,2018-03-10T00:00:00Z,9.72305E+17,male,United States of America,1966-01-01T00:00:00Z,54,,Republican Party
Ted Lieu,tedlieu,2015-02-19T00:00:00Z,3044993235,male,Taiwan,1969-03-29T00:00:00Z,51,reptedlieu,Democratic Party
Ted Lieu,RepTedLieu,2015-02-19T00:00:00Z,3044993235,male,Taiwan,1969-03-29T00:00:00Z,51,reptedlieu,Democratic Party
Ted Lieu,tedlieu,2009-02-17T00:00:00Z,21059255,male,Taiwan,1969-03-29T00:00:00Z,51,reptedlieu,Democratic Party
Ted Lieu,RepTedLieu,2009-02-17T00:00:00Z,21059255,male,Taiwan,1969-03-29T00:00:00Z,51,reptedlieu,Democratic Party
Ted Lieu,tedlieu,2015-02-19T00:00:00Z,3044993235,male,Empire of Japan,1969-03-29T00:00:00Z,51,reptedlieu,Democratic Party
Ted Lieu,RepTedLieu,2015-02-19T00:00:00Z,3044993235,male,Empire of Japan,1969-03-29T00:00:00Z,51,reptedlieu,Democratic Party
Ted Lieu,tedlieu,2009-02-17T00:00:00Z,21059255,male,Empire of Japan,1969-03-29T00:00:00Z,51,reptedlieu,Democratic Party
Ted Lieu,RepTedLieu,2009-02-17T00:00:00Z,21059255,male,Empire of Japan,1969-03-29T00:00:00Z,51,reptedlieu,Democratic Party
Ted Poe,JudgeTedPoe,2009-09-14T00:00:00Z,74198348,male,United States of America,1948-09-10T00:00:00Z,72,judgetedpoe,Republican Party
Ted Strickland,ted_strickland,2009-04-21T00:00:00Z,34012907,male,United States of America,1941-08-04T00:00:00Z,79,,Democratic Party
Ted Terry,tedterry1,,,male,United States of America,1983-01-01T00:00:00Z,37,tedterry1,Democratic Party
Ted Vogt,VogtForArizona,,,male,United States of America,1973-02-20T00:00:00Z,47,,Republican Party
Ted Yoho,RepTedYoho,2013-01-08T00:00:00Z,1071900114,male,United States of America,1955-04-13T00:00:00Z,65,reptedyoho,Republican Party
Terri Sewell,RepTerriSewell,2011-09-27T00:00:00Z,381152398,female,United States of America,1965-01-01T00:00:00Z,55,,Democratic Party
Terry Austin,TerryAustin4HOD,2013-04-03T00:00:00Z,1325194064,male,United States of America,1955-10-16T00:00:00Z,65,,Republican Party
Terry Branstad,terrybranstad,2009-10-22T00:00:00Z,84406725,male,United States of America,1946-11-17T00:00:00Z,74,,Republican Party
Terry Kilgore,delterrykilgore,2009-08-19T00:00:00Z,66990324,male,United States of America,1961-08-23T00:00:00Z,59,,Republican Party
Terry McAuliffe,TerryMcAuliffe,2009-01-24T00:00:00Z,19471123,male,United States of America,1957-02-09T00:00:00Z,63,,Democratic Party
Thad Cochran,SenThadCochran,2012-04-16T00:00:00Z,555474658,male,United States of America,1937-12-07T00:00:00Z,82,,Democratic Party
Thad Cochran,SenThadCochran,2012-04-16T00:00:00Z,555474658,male,United States of America,1937-12-07T00:00:00Z,82,,Republican Party
Thad Cochran,SenThadCochran,,555474658,male,United States of America,1937-12-07T00:00:00Z,82,,Democratic Party
Thad Cochran,SenThadCochran,,555474658,male,United States of America,1937-12-07T00:00:00Z,82,,Republican Party
Theresa Abed,abedtheresa,2009-07-17T00:00:00Z,57834282,female,United States of America,1953-01-01T00:00:00Z,67,,Democratic Party
Theresa Greenfield,GreenfieldIowa,2017-06-14T00:00:00Z,8.75025E+17,female,United States of America,1963-10-20T00:00:00Z,57,theresagreenfield,Democratic Party
Thom Tillis,SenThomTillis,2015-01-06T00:00:00Z,2964174789,male,United States of America,1960-08-30T00:00:00Z,60,senthomtillis,Republican Party
"Thomas Garrett, Jr.",Rep_Tom_Garrett,2017-07-21T00:00:00Z,8.88423E+17,male,United States of America,1972-03-27T00:00:00Z,48,,Republican Party
"Thomas J. Barrack, Jr.",tombarrackjr,2016-04-19T00:00:00Z,7.2253E+17,male,United States of America,1947-04-28T00:00:00Z,73,tombarrack,Republican Party
"Thomas J. Barrack, Jr.",tombarrackjr,2016-04-19T00:00:00Z,7.2253E+17,male,United States of America,1948-01-01T00:00:00Z,72,tombarrack,Republican Party
Thomas Massie,RepThomasMassie,2012-11-27T00:00:00Z,975200486,male,United States of America,1971-01-13T00:00:00Z,49,,Republican Party
Thomas Perez,TomPerez,2016-01-13T00:00:00Z,4797361833,male,United States of America,1961-10-07T00:00:00Z,59,,Democratic Party
Thomas Suozzi,RepTomSuozzi,2017-01-04T00:00:00Z,8.16705E+17,male,United States of America,1962-08-31T00:00:00Z,58,,Democratic Party
Tiffany Cabán,CabanForQueens,,,female,United States of America,1988-01-01T00:00:00Z,32,cabanforqueens,Democratic Party
Tim Ashe,TimAsheVT,,,male,United States of America,1976-12-10T00:00:00Z,43,,Vermont Progressive Party
Tim Burchett,timburchett,2018-08-13T00:00:00Z,1.02885E+18,male,United States of America,1964-08-25T00:00:00Z,56,reptimburchett,Republican Party
Tim Burchett,RepTimBurchett,2018-08-13T00:00:00Z,1.02885E+18,male,United States of America,1964-08-25T00:00:00Z,56,reptimburchett,Republican Party
Tim Burchett,timburchett,2011-08-12T00:00:00Z,353890966,male,United States of America,1964-08-25T00:00:00Z,56,reptimburchett,Republican Party
Tim Burchett,RepTimBurchett,2011-08-12T00:00:00Z,353890966,male,United States of America,1964-08-25T00:00:00Z,56,reptimburchett,Republican Party
Tim Donnelly,PatriotNotPol,2010-04-08T00:00:00Z,130798456,male,United States of America,1966-05-09T00:00:00Z,54,,Republican Party
Tim Huelskamp,CongHuelskamp,2011-01-03T00:00:00Z,233761277,male,United States of America,1968-11-11T00:00:00Z,52,,Republican Party
Tim Hugo,TimHugo,2009-06-02T00:00:00Z,44122678,male,United States of America,1963-01-07T00:00:00Z,57,,Republican Party
Tim Kaine,timkaine,2010-07-30T00:00:00Z,172858784,male,United States of America,1958-02-26T00:00:00Z,62,timkaine,Democratic Party
Tim Kelly,timothykelly,,,male,United States of America,1956-12-21T00:00:00Z,63,,Michigan Republican Party
Tim Pawlenty,TimPawlenty,,,male,United States of America,1960-11-27T00:00:00Z,59,timpawlenty,Republican Party
Tim Ryan,RepTimRyan,2008-02-14T00:00:00Z,13491312,male,United States of America,1973-07-16T00:00:00Z,47,,Democratic Party
Tim Scott,SenatorTimScott,2010-11-19T00:00:00Z,217543151,male,United States of America,1965-09-19T00:00:00Z,55,senatortimscott,Republican Party
Tim Walberg,RepWalberg,2011-01-13T00:00:00Z,237862972,male,United States of America,1951-04-12T00:00:00Z,69,repwalberg,Republican Party
Tim Walz,GovTimWalz,2018-11-19T00:00:00Z,1.0646E+18,male,United States of America,1964-04-06T00:00:00Z,56,walzforgovernor,Minnesota Democratic–Farmer–Labor Party
Tim Walz,GovTimWalz,2018-11-19T00:00:00Z,1.0646E+18,male,United States of America,1964-04-06T00:00:00Z,56,walzforgovernor,Democratic Party
Timothy F. Murphy,RepTimMurphy,,,male,United States of America,1952-09-11T00:00:00Z,68,,Republican Party
Timothy Hwang,timthwang,,,male,United States of America,1992-02-20T00:00:00Z,28,,Democratic Party
Timothy M. Keller,mayorkeller,2009-04-03T00:00:00Z,28675723,male,United States of America,1977-11-22T00:00:00Z,42,mayorkeller,Democratic Party
Tina Pickett,reppickett,,,female,United States of America,1943-05-28T00:00:00Z,77,reppickett,Republican Party
Tina Smith,TinaSmithMN,2017-12-13T00:00:00Z,9.41001E+17,female,United States of America,1958-03-04T00:00:00Z,62,tinasmithmn,Democratic Party
Tina Smith,SenTinaSmith,2017-12-13T00:00:00Z,9.41001E+17,female,United States of America,1958-03-04T00:00:00Z,62,tinasmithmn,Democratic Party
Tina Smith,TinaSmithMN,2009-06-16T00:00:00Z,47724293,female,United States of America,1958-03-04T00:00:00Z,62,tinasmithmn,Democratic Party
Tina Smith,SenTinaSmith,2009-06-16T00:00:00Z,47724293,female,United States of America,1958-03-04T00:00:00Z,62,tinasmithmn,Democratic Party
Tina Tchen,tinatchen,2012-10-29T00:00:00Z,913018932,female,United States of America,1956-01-25T00:00:00Z,64,tinatchen,Democratic Party
Todd Gilbert,cToddGilbert,2009-07-24T00:00:00Z,59824455,male,United States of America,1970-10-19T00:00:00Z,50,,Republican Party
Todd Gloria,ToddGloria,,,male,United States of America,1978-05-10T00:00:00Z,42,toddgloria,Democratic Party
Todd Pillion,DelTPillion,,,male,United States of America,1973-11-01T00:00:00Z,47,,Republican Party
Todd Portune,TPortune,2012-03-21T00:00:00Z,532796067,male,United States of America,1958-08-14T00:00:00Z,62,,Democratic Party
Todd Rokita,ToddRokitaIN,2010-02-01T00:00:00Z,110456022,male,United States of America,1970-02-09T00:00:00Z,50,reptoddrokita,Republican Party
Todd Rokita,ToddRokitaIN,2008-11-21T00:00:00Z,17544524,male,United States of America,1970-02-09T00:00:00Z,50,reptoddrokita,Republican Party
Todd Young,ToddYoungIN,2011-01-04T00:00:00Z,234128524,male,United States of America,1972-08-24T00:00:00Z,48,sentoddyoung,Republican Party
Todd Young,SenToddYoung,2011-01-04T00:00:00Z,234128524,male,United States of America,1972-08-24T00:00:00Z,48,sentoddyoung,Republican Party
Todd Young,ToddYoungIN,2009-07-25T00:00:00Z,59969802,male,United States of America,1972-08-24T00:00:00Z,48,sentoddyoung,Republican Party
Todd Young,SenToddYoung,2009-07-25T00:00:00Z,59969802,male,United States of America,1972-08-24T00:00:00Z,48,sentoddyoung,Republican Party
Tom Allon,TomAllonCSNY,2011-10-31T00:00:00Z,402069224,male,United States of America,1901-01-01T00:00:00Z,119,,Republican Party
Tom Allon,TomAllonCSNY,2011-10-31T00:00:00Z,402069224,male,United States of America,1901-01-01T00:00:00Z,119,,Democratic Party
Tom Berryhill,TomBerryhill,2011-06-21T00:00:00Z,321490677,male,United States of America,1953-08-27T00:00:00Z,67,,Republican Party
Tom Brinkman,GoBrinkman,,,male,United States of America,1957-12-06T00:00:00Z,62,,Republican Party
Tom Carper,SenatorCarper,2011-02-09T00:00:00Z,249787913,male,United States of America,1947-01-23T00:00:00Z,73,senatorcarper,Democratic Party
Tom Cochran,reptomcochran,,,male,United States of America,,,,Democratic Party
Tom Cole,TomColeOK04,2009-03-06T00:00:00Z,23124635,male,United States of America,1949-04-28T00:00:00Z,71,tomcoleok04,Republican Party
Tom Cotton,sentomcotton,2012-11-24T00:00:00Z,968650362,male,United States of America,1977-05-13T00:00:00Z,43,tomcottonar,Republican Party
Tom Cotton,TomCottonAR,2012-11-24T00:00:00Z,968650362,male,United States of America,1977-05-13T00:00:00Z,43,tomcottonar,Republican Party
Tom Cotton,sentomcotton,2011-07-26T00:00:00Z,343041182,male,United States of America,1977-05-13T00:00:00Z,43,tomcottonar,Republican Party
Tom Cotton,TomCottonAR,2011-07-26T00:00:00Z,343041182,male,United States of America,1977-05-13T00:00:00Z,43,tomcottonar,Republican Party
Tom Daschle,TomDaschle,2014-06-26T00:00:00Z,2590191937,male,United States of America,1947-12-09T00:00:00Z,72,,Democratic Party
Tom Del Beccaro,tomdelbeccaro,2009-02-05T00:00:00Z,20215316,male,United States of America,1961-08-28T00:00:00Z,59,,Republican Party
Tom Emmer,RepTomEmmer,2014-12-10T00:00:00Z,2914515430,male,United States of America,1961-03-03T00:00:00Z,59,reptomemmer,Republican Party
Tom Emmer,RepTomEmmer,2014-12-10T00:00:00Z,2914515430,male,United States of America,1961-03-03T00:00:00Z,59,reptomemmer,Republican Party of Minnesota
Tom Ervin,TrustInTom,2014-03-28T00:00:00Z,2416191391,male,United States of America,1952-05-14T00:00:00Z,68,,Democratic Party
Tom Ervin,TrustInTom,2014-03-28T00:00:00Z,2416191391,male,United States of America,1952-05-14T00:00:00Z,68,,Republican Party
Tom Graves,RepTomGraves,2010-09-13T00:00:00Z,190328374,male,United States of America,1970-02-03T00:00:00Z,50,reptomgraves,Republican Party
Tom Hucker,cmhucker,2018-09-20T00:00:00Z,1.04281E+18,male,United States of America,1967-04-09T00:00:00Z,53,,Democratic Party
Tom Leonard,TomLeonard28,,,male,United States of America,1981-04-20T00:00:00Z,39,,Republican Party
Tom Leppert,TomLeppert,2010-03-17T00:00:00Z,123974480,male,United States of America,1954-06-15T00:00:00Z,66,,Republican Party
Tom MacArthur,RepTomMacArthur,2015-01-05T00:00:00Z,2962994194,male,United States of America,1960-10-16T00:00:00Z,60,reptmac,Republican Party
Tom Malinowski,Malinowski,2019-01-03T00:00:00Z,1.0809E+18,male,United States of America,1965-09-15T00:00:00Z,55,malinowskifornj,Democratic Party
Tom Malinowski,Malinowski,2016-12-20T00:00:00Z,8.11239E+17,male,United States of America,1965-09-15T00:00:00Z,55,malinowskifornj,Democratic Party
Tom Malinowski,RepMalinowski,2019-01-03T00:00:00Z,1.0809E+18,male,United States of America,1965-09-15T00:00:00Z,55,malinowskifornj,Democratic Party
Tom Malinowski,RepMalinowski,2016-12-20T00:00:00Z,8.11239E+17,male,United States of America,1965-09-15T00:00:00Z,55,malinowskifornj,Democratic Party
Tom Marino,RepTomMarino,2012-05-14T00:00:00Z,579624328,male,United States of America,1952-08-13T00:00:00Z,68,reptommarino,Republican Party
Tom McClintock,RepMcClintock,2009-06-23T00:00:00Z,50152441,male,United States of America,1956-07-10T00:00:00Z,64,,Republican Party
Tom Nelson,NelsonforWI,2016-05-23T00:00:00Z,7.34893E+17,male,United States of America,1976-03-03T00:00:00Z,44,,Democratic Party
Tom O'Halleran,repohalleran,2016-12-12T00:00:00Z,8.08417E+17,male,United States of America,1946-01-24T00:00:00Z,74,repohalleran,Republican Party
Tom O'Halleran,repohalleran,2016-12-12T00:00:00Z,8.08417E+17,male,United States of America,1946-01-24T00:00:00Z,74,repohalleran,Democratic Party
Tom Perriello,tomperriello,2008-04-14T00:00:00Z,14384907,male,United States of America,1974-10-09T00:00:00Z,46,,Democratic Party
Tom Price,RepTomPrice,2007-06-01T00:00:00Z,6577802,male,United States of America,1954-10-08T00:00:00Z,66,secpricemd,Republican Party
Tom Price,SecPriceMD,2007-06-01T00:00:00Z,6577802,male,United States of America,1954-10-08T00:00:00Z,66,secpricemd,Republican Party
Tom Price,RepTomPrice,2007-06-04T00:00:00Z,6577802,male,United States of America,1954-10-08T00:00:00Z,66,secpricemd,Republican Party
Tom Price,SecPriceMD,2007-06-04T00:00:00Z,6577802,male,United States of America,1954-10-08T00:00:00Z,66,secpricemd,Republican Party
Tom Price,RepTomPrice,2017-02-01T00:00:00Z,8.29782E+17,male,United States of America,1954-10-08T00:00:00Z,66,secpricemd,Republican Party
Tom Price,SecPriceMD,2017-02-01T00:00:00Z,8.29782E+17,male,United States of America,1954-10-08T00:00:00Z,66,secpricemd,Republican Party
